1571933922013,149
1571933922021,129
1571933922029,83
1571933922037,49
1571933922045,-7
1571933922053,-66
1571933922061,-95
1571933922069,-107
1571933922077,-127
1571933922085,-137
1571933922093,-117
1571933922101,-220
1571933922109,-425
1571933922117,27
1571933922125,1216
1571933922133,1643
1571933922141,801
1571933922149,-15
1571933922157,-173
1571933922165,-98
1571933922173,-15
1571933922181,17
1571933922189,-12
1571933922197,-10
1571933922205,7
1571933922213,20
1571933922221,51
1571933922229,88
1571933922237,144
1571933922245,225
1571933922253,303
1571933922261,376
1571933922269,454
1571933922277,525
1571933922285,598
1571933922293,671
1571933922301,718
1571933922309,718
1571933922317,681
1571933922325,591
1571933922333,447
1571933922341,303
1571933922349,181
1571933922357,78
1571933922365,10
1571933922373,-32
1571933922381,-78
1571933922389,-112
1571933922397,-137
1571933922405,-176
1571933922413,-198
1571933922421,-186
1571933922429,-183
1571933922437,-183
1571933922445,-161
1571933922453,-154
1571933922461,-166
1571933922469,-168
1571933922477,-161
1571933922485,-144
1571933922493,-134
1571933922501,-134
1571933922509,-129
1571933922517,-127
1571933922525,-139
1571933922533,-151
1571933922541,-134
1571933922549,-110
1571933922557,-120
1571933922565,-139
1571933922573,-127
1571933922581,-112
1571933922589,-115
1571933922597,-117
1571933922605,-122
1571933922613,-107
1571933922621,-100
1571933922629,-127
1571933922637,-127
1571933922645,-98
1571933922653,-117
1571933922661,-139
1571933922669,-107
1571933922677,-88
1571933922685,-112
1571933922693,-122
1571933922701,-105
1571933922709,-105
1571933922717,-117
1571933922725,-120
1571933922733,-117
1571933922741,-112
1571933922749,-103
1571933922757,-100
1571933922765,-103
1571933922773,-93
1571933922781,-78
1571933922789,-54
1571933922797,-29
1571933922805,-24
1571933922813,2
1571933922821,85
1571933922829,149
1571933922837,129
1571933922845,83
1571933922853,49
1571933922861,-7
1571933922869,-66
1571933922877,-95
1571933922885,-107
1571933922893,-127
1571933922901,-137
1571933922909,-117
1571933922917,-220
1571933922925,-425
1571933922933,27
1571933922941,1216
1571933922949,1643
1571933922957,801
1571933922965,-15
1571933922973,-173
1571933922981,-98
1571933922989,-15
1571933922997,17
1571933923005,-12
1571933923013,-10
1571933923021,7
1571933923029,20
1571933923037,51
1571933923045,88
1571933923053,144
1571933923061,225
1571933923069,303
1571933923077,376
1571933923085,454
1571933923093,525
1571933923101,598
1571933923109,671
1571933923117,718
1571933923125,718
1571933923133,681
1571933923141,591
1571933923149,447
1571933923157,303
1571933923165,181
1571933923173,78
1571933923181,10
1571933923189,-32
1571933923197,-78
1571933923205,-112
1571933923213,-137
1571933923221,-176
1571933923229,-198
1571933923237,-186
1571933923245,-183
1571933923253,-183
1571933923261,-161
1571933923269,-154
1571933923277,-166
1571933923285,-168
1571933923293,-161
1571933923301,-144
1571933923309,-134
1571933923317,-134
1571933923325,-129
1571933923333,-127
1571933923341,-139
1571933923349,-151
1571933923357,-134
1571933923365,-110
1571933923373,-120
1571933923381,-139
1571933923389,-127
1571933923397,-112
1571933923405,-115
1571933923413,-117
1571933923421,-122
1571933923429,-107
1571933923437,-100
1571933923445,-127
1571933923453,-127
1571933923461,-98
1571933923469,-117
1571933923477,-139
1571933923485,-107
1571933923493,-88
1571933923501,-112
1571933923509,-122
1571933923517,-105
1571933923525,-105
1571933923533,-117
1571933923541,-120
1571933923549,-117
1571933923557,-112
1571933923565,-103
1571933923573,-100
1571933923581,-103
1571933923589,-93
1571933923597,-78
1571933923605,-54
1571933923613,-29
1571933923621,-24
1571933923629,2
1571933923637,85
1571933923645,149
1571933923653,129
1571933923661,83
1571933923669,49
1571933923677,-7
1571933923685,-66
1571933923693,-95
1571933923701,-107
1571933923709,-127
1571933923717,-137
1571933923725,-117
1571933923733,-220
1571933923741,-425
1571933923749,27
1571933923757,1216
1571933923765,1643
1571933923773,801
1571933923781,-15
1571933923789,-173
1571933923797,-98
1571933923805,-15
1571933923813,17
1571933923821,-12
1571933923829,-10
1571933923837,7
1571933923845,20
1571933923853,51
1571933923861,88
1571933923869,144
1571933923877,225
1571933923885,303
1571933923893,376
1571933923901,454
1571933923909,525
1571933923917,598
1571933923925,671
1571933923933,718
1571933923941,718
1571933923949,681
1571933923957,591
1571933923965,447
1571933923973,303
1571933923981,181
1571933923989,78
1571933923997,10
1571933924005,-32
1571933924013,-78
1571933924021,-112
1571933924029,-137
1571933924037,-176
1571933924045,-198
1571933924053,-186
1571933924061,-183
1571933924069,-183
1571933924077,-161
1571933924085,-154
1571933924093,-166
1571933924101,-168
1571933924109,-161
1571933924117,-144
1571933924125,-134
1571933924133,-134
1571933924141,-129
1571933924149,-127
1571933924157,-139
1571933924165,-151
1571933924173,-134
1571933924181,-110
1571933924189,-120
1571933924197,-139
1571933924205,-127
1571933924213,-112
1571933924221,-115
1571933924229,-117
1571933924237,-122
1571933924245,-107
1571933924253,-100
1571933924261,-127
1571933924269,-127
1571933924277,-98
1571933924285,-117
1571933924293,-139
1571933924301,-107
1571933924309,-88
1571933924317,-112
1571933924325,-122
1571933924333,-105
1571933924341,-105
1571933924349,-117
1571933924357,-120
1571933924365,-117
1571933924373,-112
1571933924381,-103
1571933924389,-100
1571933924397,-103
1571933924405,-93
1571933924413,-78
1571933924421,-54
1571933924429,-29
1571933924437,-24
1571933924445,2
1571933924453,85
1571933924461,149
1571933924469,129
1571933924477,83
1571933924485,49
1571933924493,-7
1571933924501,-66
1571933924509,-95
1571933924517,-107
1571933924525,-127
1571933924533,-137
1571933924541,-117
1571933924549,-220
1571933924557,-425
1571933924565,27
1571933924573,1216
1571933924581,1643
1571933924589,801
1571933924597,-15
1571933924605,-173
1571933924613,-98
1571933924621,-15
1571933924629,17
1571933924637,-12
1571933924645,-10
1571933924653,7
1571933924661,20
1571933924669,51
1571933924677,88
1571933924685,144
1571933924693,225
1571933924701,303
1571933924709,376
1571933924717,454
1571933924725,525
1571933924733,598
1571933924741,671
1571933924749,718
1571933924757,718
1571933924765,681
1571933924773,591
1571933924781,447
1571933924789,303
1571933924797,181
1571933924805,78
1571933924813,10
1571933924821,-32
1571933924829,-78
1571933924837,-112
1571933924845,-137
1571933924853,-176
1571933924861,-198
1571933924869,-186
1571933924877,-183
1571933924885,-183
1571933924893,-161
1571933924901,-154
1571933924909,-166
1571933924917,-168
1571933924925,-161
1571933924933,-144
1571933924941,-134
1571933924949,-134
1571933924957,-129
1571933924965,-127
1571933924973,-139
1571933924981,-151
1571933924989,-134
1571933924997,-110
1571933925005,-120
1571933925013,-139
1571933925021,-127
1571933925029,-112
1571933925037,-115
1571933925045,-117
1571933925053,-122
1571933925061,-107
1571933925069,-100
1571933925077,-127
1571933925085,-127
1571933925093,-98
1571933925101,-117
1571933925109,-139
1571933925117,-107
1571933925125,-88
1571933925133,-112
1571933925141,-122
1571933925149,-105
1571933925157,-105
1571933925165,-117
1571933925173,-120
1571933925181,-117
1571933925189,-112
1571933925197,-103
1571933925205,-100
1571933925213,-103
1571933925221,-93
1571933925229,-78
1571933925237,-54
1571933925245,-29
1571933925253,-24
1571933925261,2
1571933925269,85
1571933925277,149
1571933925285,129
1571933925293,83
1571933925301,49
1571933925309,-7
1571933925317,-66
1571933925325,-95
1571933925333,-107
1571933925341,-127
1571933925349,-137
1571933925357,-117
1571933925365,-220
1571933925373,-425
1571933925381,27
1571933925389,1216
1571933925397,1643
1571933925405,801
1571933925413,-15
1571933925421,-173
1571933925429,-98
1571933925437,-15
1571933925445,17
1571933925453,-12
1571933925461,-10
1571933925469,7
1571933925477,20
1571933925485,51
1571933925493,88
1571933925501,144
1571933925509,225
1571933925517,303
1571933925525,376
1571933925533,454
1571933925541,525
1571933925549,598
1571933925557,671
1571933925565,718
1571933925573,718
1571933925581,681
1571933925589,591
1571933925597,447
1571933925605,303
1571933925613,181
1571933925621,78
1571933925629,10
1571933925637,-32
1571933925645,-78
1571933925653,-112
1571933925661,-137
1571933925669,-176
1571933925677,-198
1571933925685,-186
1571933925693,-183
1571933925701,-183
1571933925709,-161
1571933925717,-154
1571933925725,-166
1571933925733,-168
1571933925741,-161
1571933925749,-144
1571933925757,-134
1571933925765,-134
1571933925773,-129
1571933925781,-127
1571933925789,-139
1571933925797,-151
1571933925805,-134
1571933925813,-110
1571933925821,-120
1571933925829,-139
1571933925837,-127
1571933925845,-112
1571933925853,-115
1571933925861,-117
1571933925869,-122
1571933925877,-107
1571933925885,-100
1571933925893,-127
1571933925901,-127
1571933925909,-98
1571933925917,-117
1571933925925,-139
1571933925933,-107
1571933925941,-88
1571933925949,-112
1571933925957,-122
1571933925965,-105
1571933925973,-105
1571933925981,-117
1571933925989,-120
1571933925997,-117
1571933926005,-112
1571933926013,-103
1571933926021,-100
1571933926029,-103
1571933926037,-93
1571933926045,-78
1571933926053,-54
1571933926061,-29
1571933926069,-24
1571933926077,2
1571933926085,85
1571933926093,149
1571933926101,129
1571933926109,83
1571933926117,49
1571933926125,-7
1571933926133,-66
1571933926141,-95
1571933926149,-107
1571933926157,-127
1571933926165,-137
1571933926173,-117
1571933926181,-220
1571933926189,-425
1571933926197,27
1571933926205,1216
1571933926213,1643
1571933926221,801
1571933926229,-15
1571933926237,-173
1571933926245,-98
1571933926253,-15
1571933926261,17
1571933926269,-12
1571933926277,-10
1571933926285,7
1571933926293,20
1571933926301,51
1571933926309,88
1571933926317,144
1571933926325,225
1571933926333,303
1571933926341,376
1571933926349,454
1571933926357,525
1571933926365,598
1571933926373,671
1571933926381,718
1571933926389,718
1571933926397,681
1571933926405,591
1571933926413,447
1571933926421,303
1571933926429,181
1571933926437,78
1571933926445,10
1571933926453,-32
1571933926461,-78
1571933926469,-112
1571933926477,-137
1571933926485,-176
1571933926493,-198
1571933926501,-186
1571933926509,-183
1571933926517,-183
1571933926525,-161
1571933926533,-154
1571933926541,-166
1571933926549,-168
1571933926557,-161
1571933926565,-144
1571933926573,-134
1571933926581,-134
1571933926589,-129
1571933926597,-127
1571933926605,-139
1571933926613,-151
1571933926621,-134
1571933926629,-110
1571933926637,-120
1571933926645,-139
1571933926653,-127
1571933926661,-112
1571933926669,-115
1571933926677,-117
1571933926685,-122
1571933926693,-107
1571933926701,-100
1571933926709,-127
1571933926717,-127
1571933926725,-98
1571933926733,-117
1571933926741,-139
1571933926749,-107
1571933926757,-88
1571933926765,-112
1571933926773,-122
1571933926781,-105
1571933926789,-105
1571933926797,-117
1571933926805,-120
1571933926813,-117
1571933926821,-112
1571933926829,-103
1571933926837,-100
1571933926845,-103
1571933926853,-93
1571933926861,-78
1571933926869,-54
1571933926877,-29
1571933926885,-24
1571933926893,2
1571933926901,85
1571933926909,149
1571933926917,129
1571933926925,83
1571933926933,49
1571933926941,-7
1571933926949,-66
1571933926957,-95
1571933926965,-107
1571933926973,-127
1571933926981,-137
1571933926989,-117
1571933926997,-220
1571933927005,-425
1571933927013,27
1571933927021,1216
1571933927029,1643
1571933927037,801
1571933927045,-15
1571933927053,-173
1571933927061,-98
1571933927069,-15
1571933927077,17
1571933927085,-12
1571933927093,-10
1571933927101,7
1571933927109,20
1571933927117,51
1571933927125,88
1571933927133,144
1571933927141,225
1571933927149,303
1571933927157,376
1571933927165,454
1571933927173,525
1571933927181,598
1571933927189,671
1571933927197,718
1571933927205,718
1571933927213,681
1571933927221,591
1571933927229,447
1571933927237,303
1571933927245,181
1571933927253,78
1571933927261,10
1571933927269,-32
1571933927277,-78
1571933927285,-112
1571933927293,-137
1571933927301,-176
1571933927309,-198
1571933927317,-186
1571933927325,-183
1571933927333,-183
1571933927341,-161
1571933927349,-154
1571933927357,-166
1571933927365,-168
1571933927373,-161
1571933927381,-144
1571933927389,-134
1571933927397,-134
1571933927405,-129
1571933927413,-127
1571933927421,-139
1571933927429,-151
1571933927437,-134
1571933927445,-110
1571933927453,-120
1571933927461,-139
1571933927469,-127
1571933927477,-112
1571933927485,-115
1571933927493,-117
1571933927501,-122
1571933927509,-107
1571933927517,-100
1571933927525,-127
1571933927533,-127
1571933927541,-98
1571933927549,-117
1571933927557,-139
1571933927565,-107
1571933927573,-88
1571933927581,-112
1571933927589,-122
1571933927597,-105
1571933927605,-105
1571933927613,-117
1571933927621,-120
1571933927629,-117
1571933927637,-112
1571933927645,-103
1571933927653,-100
1571933927661,-103
1571933927669,-93
1571933927677,-78
1571933927685,-54
1571933927693,-29
1571933927701,-24
1571933927709,2
1571933927717,85
1571933927725,149
1571933927733,129
1571933927741,83
1571933927749,49
1571933927757,-7
1571933927765,-66
1571933927773,-95
1571933927781,-107
1571933927789,-127
1571933927797,-137
1571933927805,-117
1571933927813,-220
1571933927821,-425
1571933927829,27
1571933927837,1216
1571933927845,1643
1571933927853,801
1571933927861,-15
1571933927869,-173
1571933927877,-98
1571933927885,-15
1571933927893,17
1571933927901,-12
1571933927909,-10
1571933927917,7
1571933927925,20
1571933927933,51
1571933927941,88
1571933927949,144
1571933927957,225
1571933927965,303
1571933927973,376
1571933927981,454
1571933927989,525
1571933927997,598
1571933928005,671
1571933928013,718
1571933928021,718
1571933928029,681
1571933928037,591
1571933928045,447
1571933928053,303
1571933928061,181
1571933928069,78
1571933928077,10
1571933928085,-32
1571933928093,-78
1571933928101,-112
1571933928109,-137
1571933928117,-176
1571933928125,-198
1571933928133,-186
1571933928141,-183
1571933928149,-183
1571933928157,-161
1571933928165,-154
1571933928173,-166
1571933928181,-168
1571933928189,-161
1571933928197,-144
1571933928205,-134
1571933928213,-134
1571933928221,-129
1571933928229,-127
1571933928237,-139
1571933928245,-151
1571933928253,-134
1571933928261,-110
1571933928269,-120
1571933928277,-139
1571933928285,-127
1571933928293,-112
1571933928301,-115
1571933928309,-117
1571933928317,-122
1571933928325,-107
1571933928333,-100
1571933928341,-127
1571933928349,-127
1571933928357,-98
1571933928365,-117
1571933928373,-139
1571933928381,-107
1571933928389,-88
1571933928397,-112
1571933928405,-122
1571933928413,-105
1571933928421,-105
1571933928429,-117
1571933928437,-120
1571933928445,-117
1571933928453,-112
1571933928461,-103
1571933928469,-100
1571933928477,-103
1571933928485,-93
1571933928493,-78
1571933928501,-54
1571933928509,-29
1571933928517,-24
1571933928525,2
1571933928533,85
1571933928541,149
1571933928549,129
1571933928557,83
1571933928565,49
1571933928573,-7
1571933928581,-66
1571933928589,-95
1571933928597,-107
1571933928605,-127
1571933928613,-137
1571933928621,-117
1571933928629,-220
1571933928637,-425
1571933928645,27
1571933928653,1216
1571933928661,1643
1571933928669,801
1571933928677,-15
1571933928685,-173
1571933928693,-98
1571933928701,-15
1571933928709,17
1571933928717,-12
1571933928725,-10
1571933928733,7
1571933928741,20
1571933928749,51
1571933928757,88
1571933928765,144
1571933928773,225
1571933928781,303
1571933928789,376
1571933928797,454
1571933928805,525
1571933928813,598
1571933928821,671
1571933928829,718
1571933928837,718
1571933928845,681
1571933928853,591
1571933928861,447
1571933928869,303
1571933928877,181
1571933928885,78
1571933928893,10
1571933928901,-32
1571933928909,-78
1571933928917,-112
1571933928925,-137
1571933928933,-176
1571933928941,-198
1571933928949,-186
1571933928957,-183
1571933928965,-183
1571933928973,-161
1571933928981,-154
1571933928989,-166
1571933928997,-168
1571933929005,-161
1571933929013,-144
1571933929021,-134
1571933929029,-134
1571933929037,-129
1571933929045,-127
1571933929053,-139
1571933929061,-151
1571933929069,-134
1571933929077,-110
1571933929085,-120
1571933929093,-139
1571933929101,-127
1571933929109,-112
1571933929117,-115
1571933929125,-117
1571933929133,-122
1571933929141,-107
1571933929149,-100
1571933929157,-127
1571933929165,-127
1571933929173,-98
1571933929181,-117
1571933929189,-139
1571933929197,-107
1571933929205,-88
1571933929213,-112
1571933929221,-122
1571933929229,-105
1571933929237,-105
1571933929245,-117
1571933929253,-120
1571933929261,-117
1571933929269,-112
1571933929277,-103
1571933929285,-100
1571933929293,-103
1571933929301,-93
1571933929309,-78
1571933929317,-54
1571933929325,-29
1571933929333,-24
1571933929341,2
1571933929349,85
1571933929357,149
1571933929365,129
1571933929373,83
1571933929381,49
1571933929389,-7
1571933929397,-66
1571933929405,-95
1571933929413,-107
1571933929421,-127
1571933929429,-137
1571933929437,-117
1571933929445,-220
1571933929453,-425
1571933929461,27
1571933929469,1216
1571933929477,1643
1571933929485,801
1571933929493,-15
1571933929501,-173
1571933929509,-98
1571933929517,-15
1571933929525,17
1571933929533,-12
1571933929541,-10
1571933929549,7
1571933929557,20
1571933929565,51
1571933929573,88
1571933929581,144
1571933929589,225
1571933929597,303
1571933929605,376
1571933929613,454
1571933929621,525
1571933929629,598
1571933929637,671
1571933929645,718
1571933929653,718
1571933929661,681
1571933929669,591
1571933929677,447
1571933929685,303
1571933929693,181
1571933929701,78
1571933929709,10
1571933929717,-32
1571933929725,-78
1571933929733,-112
1571933929741,-137
1571933929749,-176
1571933929757,-198
1571933929765,-186
1571933929773,-183
1571933929781,-183
1571933929789,-161
1571933929797,-154
1571933929805,-166
1571933929813,-168
1571933929821,-161
1571933929829,-144
1571933929837,-134
1571933929845,-134
1571933929853,-129
1571933929861,-127
1571933929869,-139
1571933929877,-151
1571933929885,-134
1571933929893,-110
1571933929901,-120
1571933929909,-139
1571933929917,-127
1571933929925,-112
1571933929933,-115
1571933929941,-117
1571933929949,-122
1571933929957,-107
1571933929965,-100
1571933929973,-127
1571933929981,-127
1571933929989,-98
1571933929997,-117
1571933930005,-139
1571933930013,-107
1571933930021,-88
1571933930029,-112
1571933930037,-122
1571933930045,-105
1571933930053,-105
1571933930061,-117
1571933930069,-120
1571933930077,-117
1571933930085,-112
1571933930093,-103
1571933930101,-100
1571933930109,-103
1571933930117,-93
1571933930125,-78
1571933930133,-54
1571933930141,-29
1571933930149,-24
1571933930157,2
1571933930165,85
1571933930173,149
1571933930181,129
1571933930189,83
1571933930197,49
1571933930205,-7
1571933930213,-66
1571933930221,-95
1571933930229,-107
1571933930237,-127
1571933930245,-137
1571933930253,-117
1571933930261,-220
1571933930269,-425
1571933930277,27
1571933930285,1216
1571933930293,1643
1571933930301,801
1571933930309,-15
1571933930317,-173
1571933930325,-98
1571933930333,-15
1571933930341,17
1571933930349,-12
1571933930357,-10
1571933930365,7
1571933930373,20
1571933930381,51
1571933930389,88
1571933930397,144
1571933930405,225
1571933930413,303
1571933930421,376
1571933930429,454
1571933930437,525
1571933930445,598
1571933930453,671
1571933930461,718
1571933930469,718
1571933930477,681
1571933930485,591
1571933930493,447
1571933930501,303
1571933930509,181
1571933930517,78
1571933930525,10
1571933930533,-32
1571933930541,-78
1571933930549,-112
1571933930557,-137
1571933930565,-176
1571933930573,-198
1571933930581,-186
1571933930589,-183
1571933930597,-183
1571933930605,-161
1571933930613,-154
1571933930621,-166
1571933930629,-168
1571933930637,-161
1571933930645,-144
1571933930653,-134
1571933930661,-134
1571933930669,-129
1571933930677,-127
1571933930685,-139
1571933930693,-151
1571933930701,-134
1571933930709,-110
1571933930717,-120
1571933930725,-139
1571933930733,-127
1571933930741,-112
1571933930749,-115
1571933930757,-117
1571933930765,-122
1571933930773,-107
1571933930781,-100
1571933930789,-127
1571933930797,-127
1571933930805,-98
1571933930813,-117
1571933930821,-139
1571933930829,-107
1571933930837,-88
1571933930845,-112
1571933930853,-122
1571933930861,-105
1571933930869,-105
1571933930877,-117
1571933930885,-120
1571933930893,-117
1571933930901,-112
1571933930909,-103
1571933930917,-100
1571933930925,-103
1571933930933,-93
1571933930941,-78
1571933930949,-54
1571933930957,-29
1571933930965,-24
1571933930973,2
1571933930981,85
1571933930989,149
1571933930997,129
1571933931005,83
1571933931013,49
1571933931021,-7
1571933931029,-66
1571933931037,-95
1571933931045,-107
1571933931053,-127
1571933931061,-137
1571933931069,-117
1571933931077,-220
1571933931085,-425
1571933931093,27
1571933931101,1216
1571933931109,1643
1571933931117,801
1571933931125,-15
1571933931133,-173
1571933931141,-98
1571933931149,-15
1571933931157,17
1571933931165,-12
1571933931173,-10
1571933931181,7
1571933931189,20
1571933931197,51
1571933931205,88
1571933931213,144
1571933931221,225
1571933931229,303
1571933931237,376
1571933931245,454
1571933931253,525
1571933931261,598
1571933931269,671
1571933931277,718
1571933931285,718
1571933931293,681
1571933931301,591
1571933931309,447
1571933931317,303
1571933931325,181
1571933931333,78
1571933931341,10
1571933931349,-32
1571933931357,-78
1571933931365,-112
1571933931373,-137
1571933931381,-176
1571933931389,-198
1571933931397,-186
1571933931405,-183
1571933931413,-183
1571933931421,-161
1571933931429,-154
1571933931437,-166
1571933931445,-168
1571933931453,-161
1571933931461,-144
1571933931469,-134
1571933931477,-134
1571933931485,-129
1571933931493,-127
1571933931501,-139
1571933931509,-151
1571933931517,-134
1571933931525,-110
1571933931533,-120
1571933931541,-139
1571933931549,-127
1571933931557,-112
1571933931565,-115
1571933931573,-117
1571933931581,-122
1571933931589,-107
1571933931597,-100
1571933931605,-127
1571933931613,-127
1571933931621,-98
1571933931629,-117
1571933931637,-139
1571933931645,-107
1571933931653,-88
1571933931661,-112
1571933931669,-122
1571933931677,-105
1571933931685,-105
1571933931693,-117
1571933931701,-120
1571933931709,-117
1571933931717,-112
1571933931725,-103
1571933931733,-100
1571933931741,-103
1571933931749,-93
1571933931757,-78
1571933931765,-54
1571933931773,-29
1571933931781,-24
1571933931789,2
1571933931797,85
1571933931805,149
1571933931813,129
1571933931821,83
1571933931829,49
1571933931837,-7
1571933931845,-66
1571933931853,-95
1571933931861,-107
1571933931869,-127
1571933931877,-137
1571933931885,-117
1571933931893,-220
1571933931901,-425
1571933931909,27
1571933931917,1216
1571933931925,1643
1571933931933,801
1571933931941,-15
1571933931949,-173
1571933931957,-98
1571933931965,-15
1571933931973,17
1571933931981,-12
1571933931989,-10
1571933931997,7
1571933932005,20
1571933932013,51
1571933932021,88
1571933932029,144
1571933932037,225
1571933932045,303
1571933932053,376
1571933932061,454
1571933932069,525
1571933932077,598
1571933932085,671
1571933932093,718
1571933932101,718
1571933932109,681
1571933932117,591
1571933932125,447
1571933932133,303
1571933932141,181
1571933932149,78
1571933932157,10
1571933932165,-32
1571933932173,-78
1571933932181,-112
1571933932189,-137
1571933932197,-176
1571933932205,-198
1571933932213,-186
1571933932221,-183
1571933932229,-183
1571933932237,-161
1571933932245,-154
1571933932253,-166
1571933932261,-168
1571933932269,-161
1571933932277,-144
1571933932285,-134
1571933932293,-134
1571933932301,-129
1571933932309,-127
1571933932317,-139
1571933932325,-151
1571933932333,-134
1571933932341,-110
1571933932349,-120
1571933932357,-139
1571933932365,-127
1571933932373,-112
1571933932381,-115
1571933932389,-117
1571933932397,-122
1571933932405,-107
1571933932413,-100
1571933932421,-127
1571933932429,-127
1571933932437,-98
1571933932445,-117
1571933932453,-139
1571933932461,-107
1571933932469,-88
1571933932477,-112
1571933932485,-122
1571933932493,-105
1571933932501,-105
1571933932509,-117
1571933932517,-120
1571933932525,-117
1571933932533,-112
1571933932541,-103
1571933932549,-100
1571933932557,-103
1571933932565,-93
1571933932573,-78
1571933932581,-54
1571933932589,-29
1571933932597,-24
1571933932605,2
1571933932613,85
1571933932621,149
1571933932629,129
1571933932637,83
1571933932645,49
1571933932653,-7
1571933932661,-66
1571933932669,-95
1571933932677,-107
1571933932685,-127
1571933932693,-137
1571933932701,-117
1571933932709,-220
1571933932717,-425
1571933932725,27
1571933932733,1216
1571933932741,1643
1571933932749,801
1571933932757,-15
1571933932765,-173
1571933932773,-98
1571933932781,-15
1571933932789,17
1571933932797,-12
1571933932805,-10
1571933932813,7
1571933932821,20
1571933932829,51
1571933932837,88
1571933932845,144
1571933932853,225
1571933932861,303
1571933932869,376
1571933932877,454
1571933932885,525
1571933932893,598
1571933932901,671
1571933932909,718
1571933932917,718
1571933932925,681
1571933932933,591
1571933932941,447
1571933932949,303
1571933932957,181
1571933932965,78
1571933932973,10
1571933932981,-32
1571933932989,-78
1571933932997,-112
1571933933005,-137
1571933933013,-176
1571933933021,-198
1571933933029,-186
1571933933037,-183
1571933933045,-183
1571933933053,-161
1571933933061,-154
1571933933069,-166
1571933933077,-168
1571933933085,-161
1571933933093,-144
1571933933101,-134
1571933933109,-134
1571933933117,-129
1571933933125,-127
1571933933133,-139
1571933933141,-151
1571933933149,-134
1571933933157,-110
1571933933165,-120
1571933933173,-139
1571933933181,-127
1571933933189,-112
1571933933197,-115
1571933933205,-117
1571933933213,-122
1571933933221,-107
1571933933229,-100
1571933933237,-127
1571933933245,-127
1571933933253,-98
1571933933261,-117
1571933933269,-139
1571933933277,-107
1571933933285,-88
1571933933293,-112
1571933933301,-122
1571933933309,-105
1571933933317,-105
1571933933325,-117
1571933933333,-120
1571933933341,-117
1571933933349,-112
1571933933357,-103
1571933933365,-100
1571933933373,-103
1571933933381,-93
1571933933389,-78
1571933933397,-54
1571933933405,-29
1571933933413,-24
1571933933421,2
1571933933429,85
1571933933437,149
1571933933445,129
1571933933453,83
1571933933461,49
1571933933469,-7
1571933933477,-66
1571933933485,-95
1571933933493,-107
1571933933501,-127
1571933933509,-137
1571933933517,-117
1571933933525,-220
1571933933533,-425
1571933933541,27
1571933933549,1216
1571933933557,1643
1571933933565,801
1571933933573,-15
1571933933581,-173
1571933933589,-98
1571933933597,-15
1571933933605,17
1571933933613,-12
1571933933621,-10
1571933933629,7
1571933933637,20
1571933933645,51
1571933933653,88
1571933933661,144
1571933933669,225
1571933933677,303
1571933933685,376
1571933933693,454
1571933933701,525
1571933933709,598
1571933933717,671
1571933933725,718
1571933933733,718
1571933933741,681
1571933933749,591
1571933933757,447
1571933933765,303
1571933933773,181
1571933933781,78
1571933933789,10
1571933933797,-32
1571933933805,-78
1571933933813,-112
1571933933821,-137
1571933933829,-176
1571933933837,-198
1571933933845,-186
1571933933853,-183
1571933933861,-183
1571933933869,-161
1571933933877,-154
1571933933885,-166
1571933933893,-168
1571933933901,-161
1571933933909,-144
1571933933917,-134
1571933933925,-134
1571933933933,-129
1571933933941,-127
1571933933949,-139
1571933933957,-151
1571933933965,-134
1571933933973,-110
1571933933981,-120
1571933933989,-139
1571933933997,-127
1571933934005,-112
1571933934013,-115
1571933934021,-117
1571933934029,-122
1571933934037,-107
1571933934045,-100
1571933934053,-127
1571933934061,-127
1571933934069,-98
1571933934077,-117
1571933934085,-139
1571933934093,-107
1571933934101,-88
1571933934109,-112
1571933934117,-122
1571933934125,-105
1571933934133,-105
1571933934141,-117
1571933934149,-120
1571933934157,-117
1571933934165,-112
1571933934173,-103
1571933934181,-100
1571933934189,-103
1571933934197,-93
1571933934205,-78
1571933934213,-54
1571933934221,-29
1571933934229,-24
1571933934237,2
1571933934245,85
1571933934253,149
1571933934261,129
1571933934269,83
1571933934277,49
1571933934285,-7
1571933934293,-66
1571933934301,-95
1571933934309,-107
1571933934317,-127
1571933934325,-137
1571933934333,-117
1571933934341,-220
1571933934349,-425
1571933934357,27
1571933934365,1216
1571933934373,1643
1571933934381,801
1571933934389,-15
1571933934397,-173
1571933934405,-98
1571933934413,-15
1571933934421,17
1571933934429,-12
1571933934437,-10
1571933934445,7
1571933934453,20
1571933934461,51
1571933934469,88
1571933934477,144
1571933934485,225
1571933934493,303
1571933934501,376
1571933934509,454
1571933934517,525
1571933934525,598
1571933934533,671
1571933934541,718
1571933934549,718
1571933934557,681
1571933934565,591
1571933934573,447
1571933934581,303
1571933934589,181
1571933934597,78
1571933934605,10
1571933934613,-32
1571933934621,-78
1571933934629,-112
1571933934637,-137
1571933934645,-176
1571933934653,-198
1571933934661,-186
1571933934669,-183
1571933934677,-183
1571933934685,-161
1571933934693,-154
1571933934701,-166
1571933934709,-168
1571933934717,-161
1571933934725,-144
1571933934733,-134
1571933934741,-134
1571933934749,-129
1571933934757,-127
1571933934765,-139
1571933934773,-151
1571933934781,-134
1571933934789,-110
1571933934797,-120
1571933934805,-139
1571933934813,-127
1571933934821,-112
1571933934829,-115
1571933934837,-117
1571933934845,-122
1571933934853,-107
1571933934861,-100
1571933934869,-127
